tweet_id,meaning,communicated_message,inaccurate_or_misleadning,criticism_politicians,criticism_pharmaceutical_companies,criticism_public_health_officials,criticism_anti-vaxxers,criticism_vaccine_mandates,criticism_vaccine_safety,criticism_conservative_media,criticism_mainstream_media,criticism_public_health_policy,criticism_democrats_or_liberals,criticism_government,criticism_vaccine_effectiveness,criticism_other,support_science,support_choice_freedom,support_natural_health,support_vaccines,support_small_business,support_alternative_remedies,support_relaxed_approach,support_more_information,support_public_health_interventions,support_global_response,support_religious_beliefs,support_other
1450305350452727815,This tweet reply to a medical doctor claims that the vaccine does not work because at a care home in British Columbia there are 81 out of 95 residents infected and 12 dead.,Anti-vaccine,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1479633406107566086,"This tweeter seems to be asking that vaccines should be mandated for a number of services, including government assistance and unessential services. The link in this tweet is broken. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1501156060966625284,"This anti-vaxx tweeter says there's corruption between TEGNA and Pfizer. He says news outlets push vaccines due to that corruption, which is misleading. ",Anti-vaccine,1,0,1,1,0,1,1,0,1,1,0,0,1,Tegna,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1470306370570403848,"This post writes that the vaccine triggers an immune response without getting ill with COVID19, while the unvaccinated could get sick with COVID19 multiple times over.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,The unvaccinated,0,0,0,1,0,0,0,0,0,0,0,
1445118290003697667,"This tweeter promotes ""freedom"" and claims that Biden's government just began restrictions by way of COVID-19, and that life will never return to normal again. He lists off aspects of COVID-19 goalposts that he finds problematic, showing his disdain for inconsistent messaging. ",Anti-vaccine,1,1,0,1,0,1,0,0,0,1,1,1,0,"Consistent messaging, BIDEN",0,1,0,0,0,0,1,0,0,0,0,
1455358048365592581,"This post criticizes soccer player Sergio Aguero for encouraging COVID19 vaccinations for children and then collapsing on the field due to heart disorder, which the tweeter claims is a side effect of the vaccination.",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,Doing your own research
1493276455941201921,"This tweeter supports the trucker convoy, and is therefore anti-vaxx. He tells them to hold the line because although a vaccine mandate was dropped for attending businesses, Canadians could still be fired for not getting vaccinated. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,Trucker Convoy
1442062339247730695,This anti-vaxxer says the vaccine is an experiment and that the second jab will kill. ,Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,Conspiracy theories
1467488564665630723,"This tweeter contains no personal opinion about vaccines, it just states that in areas where there's a higher voter turnout for Trump, vaccination rates are lower. ",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1476623211987185674,This post by a nurse questions another twitter user’s claim that the medical and research community have developed new therapeutics for COVID19 since early 2020. It claims that the difference between now and early 2020 is the pushing of vaccines.,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1480729940807016449,This post is in reply to a tweet that claims T cells from the common cold are enough to protect against coronavirus. It writes that T cell are not considered a vaccine.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1498639476381392896,This post criticizes leftist New Yorkers for taking so long to realize that vaccine mandates and other health measures are ridiculous and make no sense.,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,1,0,0,Masking,0,0,0,0,0,0,1,0,0,0,0,
1484242995759259656,This tweet is not promoting or criticizing anything. It is flagged as pro-vaccine because the tweeter said she's vaxxed. She says that she felt COVID-19 even though she's vaxxed. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1508233112236396547,This anti-vaxx tweeter says that lockdowns and vaccine mandates don't work because Australia's cases rose despite having those mandates in place.,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,lockdowns,0,1,0,0,0,0,1,0,0,0,0,
1437615424904957956,This post by an anti-vaxxer writes that illegal immigrants should be vaccinated. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Being anti-immigration
1495540691849695239,This tweeter supports vaccine mandates. He says that the conservative government undermined vaccine mandates. He implies they should not be trusted on their judgment of science because the conservatives took to long to aknowledge climate change is real. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Conservative party,1,0,0,1,0,0,0,0,1,0,0,
1449490510100373504,This post celebrates the closing of a medical clinic due to staff refusing to get vaccinated against COVID19. It claims that workers will win the war against illegal vaccine mandates by not complying with them.,Anti-vaccine,1,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1465281000192229388,"This anti-vaxxer claims that COVID-19 was created for the vaccine, not the other way around. This is a conspiracy theory that claims the whole pandemic was orchestrated. ",Anti-vaccine,1,1,0,1,0,1,0,0,0,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Conspiracy theories
1458125756215791627,"This post criticizes lockdowns, vaccine passports, and masking. It calls those who enforce these mandates dictators.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,1,1,0,Masking mandates,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1490115730775420930,This post claims that it is difficult to discern a bad reaction to the vaccine from long COVID and that prediabetics have bad reactions to the vaccine.,Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,
1508464439024095240,This tweet is nonsensical but it promotes some kind of anti-vaxx conspiracy theory about how vaccines will be spread through the food supply. The tweeter claims that a Pfizer official is blowing the whistle on this situation. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,"mRNA vaccines through the food supply?, mRNA vaccines",0,1,0,0,0,0,0,0,0,0,0,Conspiracy theories
1480287983475462144,This post is in response to a tweet by Bernie Sanders. It criticizes him for calling out Walmart’s move to cut employees’ paid leave while ignoring the company’s move to fire people who refuse to get vaccinated.,Anti-vaccine,0,1,0,0,0,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1458080580785016836,This anti-vaxxer says that doctors are covering up severe injuries from the COVID-19 vaccines. This is a conspiracy theory. ,Anti-vaccine,1,0,0,1,0,1,1,0,0,0,0,0,1,Doctors,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1445142725465083905,This tweet regards social distancing and testing measures that the venue put into place. This tweeter promotes public health protocols. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,"Social Distancing, Testing"
1491119412493287425,"This tweet doesn't promote or criticize anything, it just says that a guy from a Tik Tok video has been controversial for years, and that the COVID-19 commentary is a new addition. The video depicts a prof who supports social distancing, who is rather crude in his reasons for wanting to execute ZOOM videos, rather than in-person sessions. ",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1445887260960845829,"This anti-vaxxer's claim that 10,000 Americans experienced tinnitus as a result of vaccination was reported by ABC. What was seems misleading about this tweet is that they claim the CDC and FDA don't care about this. The tweeter is using this tweet to spread vaccine fear. ",Anti-vaccine,1,1,0,1,0,1,1,0,0,1,0,1,1,,0,1,0,0,0,0,0,0,0,0,0,Vaccine fear
1499055520069652486,"This pro-vaccine tweeter is calling out an anti-vaccine-mandate tweeter within a thread. This tweeter tells that person to stop lying, and that being triple vaxxed does reduce transmission.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,"""Freedom fighters""",1,0,0,1,0,0,0,0,1,0,0,
1482910175384190976,"This anti-vaxx tweeter says that freedom of choice should apply to vaccination. They posted a video about a woman standing up for womens' rights to choose abortion, saying they wish this was the case for vaccines. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1465418129274716160,This is a pro-vaccine tweeter's opinion post. They claim that Trump and the GOP have killed many Americans with their failure to take the pandemic seriously.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,1,0,"GOP (Conservatives), Trump",1,0,0,1,0,0,0,0,1,0,0,
1457335462872461320,"This pro-vaccine tweeter asks why anti-axxers and anti-abortionists  align in their beliefs of freedom of choice, when the government dictates what women can do with their bodies when saying no to abortions. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Anti-abortionists who also say no to government,1,0,0,1,0,0,0,0,1,0,0,
1451154902923812871,Tweeter did not get vaccinated but stays at home so as to not spread the virus. She is telling an unvaccinated user how COVID 19 can spread. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,
1496325388166909954,Tweeter implied that an NBA referee's refusal to get vaccinated on religious grounds is baseless. Tweeter is claiming that there is apparently no religion that prevents people from getting vaccinated. ,Pro-vaccine,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,
1476037060448292868,"This pro-vaccine tweeter is angry at anti-maskers and anti-vaxxers for prolonging the pandemic. They posted a comic drawing to depict this dynamic, showing a man without a mask yelling at Biden (who wears a mask).",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,anti-maskers,1,0,0,1,0,0,0,0,1,0,0,
1445147124170215433,"This tweeter is critical of pharmaceutical companies for hoarding vaccine manufacturing rights. The tweeter wants a global response, where other countries have better access to manufacturing vaccines. This is a critical tweet of the Global North for hoarding vaccines. ",Pro-vaccine,0,0,1,0,0,0,0,0,0,0,0,0,0,Vaccine and vaccine manufacturing hoarding,1,0,0,1,0,0,0,0,1,1,0,Vaccine equity
1459102131307356163,"This ""freedom"" supporter says that mandates will kill the economy among other things. He calls public health interventions ""lunacy."" He also believes such mandates will lead to ""societal collapse.""",Anti-vaccine,1,0,0,0,0,1,0,0,0,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,Economy over public health
1454058612582764550,"This tweeter is anti-vaxx and claims that the vaccine is unsafe. Other tweets this individual made in the thread clarify this, because this tweet is a bit ambiguous. ",Anti-vaccine,1,0,0,1,0,1,1,0,0,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Vaccine hesitancy
1490639218334261248,"This tweet is not criticizing or promoting anything. The tweeter simply says that her country has received so many boosters already, and asks if the island states have as well.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1506700972248109057,"This anti-vaxx tweeter seems to be promoting conspiracy theories while she says ""they admitted"" that COVID-19 was here (a reference to government or doctors). She also says that natural immunity is great, because she got COVID-19 in the beginning phases and is fine today. ",Anti-vaccine,1,1,0,1,0,1,0,0,0,0,0,1,0,Severity of COVID-19,0,1,0,0,0,1,1,0,0,0,0,Natural immunity
1438630338037784576,Tweeter is insinuating that there is a conspiracy to ID people digitally by enforcing public health measures and vaccinating the masses.,Anti-vaccine,1,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Conspiracy theories
1488807277826039812,This tweet is by a news website about Pfizer seeking U.S. approval for COVID vaccines for children under 5.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1476083870697025537,"Tweeter is implying that COVID vaccines are apparently not effective, and pharmaceutical companies' tactics to make more money.",Anti-vaccine,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,Conspiracy theories
1478507744860770305,Tweeter is equating abortion rights to the rights of an individual to refuse a vaccine that would help prevent the transmission of coronavirus and keep the society safe.  ,Unsure about the vaccine,1,1,0,0,0,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1447265712771272706,"In this tweet, Jay Sobel from the People's Party of Canada writes that he no longer trusts any level of government, the medical profession, or big pharma. It advocates for the PPC to be in power in Canada.",Anti-vaccine,1,0,1,0,0,0,0,0,1,1,1,1,0,The medical profession,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1491286741063725056,Tweeter is implying that getting infected with COVID provides better immunity than vaccines and that governments enforcing vaccine mandates are apparently dictators. ,Anti-vaccine,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,
1490014389159833603,This is an anti-vaxx tweet. It shows how activists in Australia formed a trucker convoy to protest vaccine mandates in Canberra. ,Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,Trucker Convoy in Australia
1440933694215180288,"This tweet writes that the World Health Organization has called on the countries and companies that control the global supply of COVID19 vaccines to immediately begin sharing doses through the COVAX program, and to facilitate the sharing of technology, know-how, and IP.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Vaccine inequity,0,0,0,1,0,0,0,0,1,1,0,
1493579839533633540,"This anti-vaxxer says that mandates have created a ""shaming blackmail"" culture towards people who chose not to get vaccinated. The tweeter implies that this is undemocratic in a country like Italy. ",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1478016886390493186,"This tweet shares a video of Dr. Fauci being asked why the Indian COVID19 vaccine Covaxin, which has been proven to be effective and safe, is not being used globally. It celebrates the fact that Covaxin may soon go global.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,1,
1499586649050603524,"This tweet writes that there is no way to prove that the COVID19 vaccines reduce symptoms or death and that saying so is merely comforting, not true.",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1471539411766726656,"This post criticizes anti-vaxxers in Ghana, writing that they have likely received three or four vaccines before adulthood but are now choosing not to use common sense and instead to believe that vaccines are bad and from the devil.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1479332628650205184,This post criticizes Novak Djokovic for not getting vaccinated. It writes that soon the athlete will be dropped by sponsors and perhaps fade away into early retirement because of his choice to remain unvaccinated.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Novak Djokovic,0,0,0,1,0,0,0,0,1,0,0,
1462125529566310400,This recruitment post by the National Primary Health Care Development Agency announces that individuals who are trained or licensed in giving vaccine injections are needed for COVID19 mass vaccination efforts in Nigeria.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,Mass vaccination
1468896708025278464,"This post writes that according to new research, COVID19 vaccines are forty times less effective against Omicron, yet the Israeli Prime Minister has proposed mandatory vaccination amid surging Omicron cases. It call politicians stupid and evil.",Anti-vaccine,1,1,0,0,0,1,0,0,0,0,0,1,1,,0,0,0,0,0,0,1,0,0,0,0,Doing your own research
1506029772647845899,This post by journalist Holly Doan announces that federal employers in Canada are reviewing vaccine mandates and that more than a thousand workers who declined COVID19 shots have been suspended without pay.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1463661993278287874,"Video link with a caption implying a professional football player was unfairly harassed for ""asking questions"" about athletes having strokes and heart attacks after getting the vaccine. Implication is that the vaccine is dangerous enough to regularly kill or incapacitate professional athletes and the media is covering it up. ",Anti-vaccine,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1485250018487390209,"Subject of the tweet is an Indian politician that stoked vaccine fears and politicized the issue by referring to it as the ""BJP vaccine."" People close to him are now refusing to get vaccinated because of his public resistance. Unlclear if the user thinks this is a good or bad thing. ",Unsure about the vaccine,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,
1457901444615610370,"Tweet is about a handful of European countries suspending the Moderna vaccine while research continues on heart issues. The actual tweet is not particularly misleading, but the user's dashboard is completely full of conspiracy theories about myocarditis, ivermectin, and climate change. No posting since March.",Anti-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,
1439664514098548737,This pro-vaccine tweeter is critical of a claim made by conservatives that liberals made a mistake in vaccine communication. The twitter is calling another tweet out for promoting this political gaslighting. ,Pro-vaccine,0,1,0,0,1,0,0,1,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1507781376124366857,"This pro-vaccine tweeter is discussing their level of immunity, as a boosted vaccinated person, in light of the Omicron surge. She says she never got Omicron. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1464820458172284933,"This anti-vaxxer claims that ""breaktrhough"" COVID-19 cases are the norm, which means a person contracts the virus two weeks after being vaccinated. This tweet intends to say that vaccines are ineffective. Breakthrough cases are not ""the norm"" so this tweet is misleading. ",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,
1481379501351530497,This anti-vaxx tweeter claims that forced vaccinations are happening in their country. They say that is criminal. It's not clear where this is supposed to be happening because the link is deactivated -- but it could be Australia -- and therefore the tweeter is misleading because no such thing happened there. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,"""Forced"" vaccinations",0,1,0,0,0,0,0,0,0,0,0,
1460932190070579205,This pro-vaccine tweeter provides information on where kids ages 5-11 can go to get vaccinated. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,Vaccination of children
1467726231646912513,This anti-vaxxer says the pandemic is not real. And that coercion wouldn't need to be used in terms of getting people vaccinated if it was. This tweet promotes conspiracy theories about the whole pandemic being a form of propaganda. ,Anti-vaccine,1,0,0,1,0,1,0,0,0,1,0,0,0,The severity of COVID-19,0,1,0,0,0,0,0,0,0,0,0,Conspiracy theories
1504105725362159617,This anti-vaxxer says that the vaccine is not real because people weren't informed that boosters would be required after taking the first dose. This tweeter has lost trust in medicine due to the evolving nature of how the vaccine developed. ,Anti-vaccine,1,1,0,1,0,1,0,0,0,1,0,0,1,Inconsisten messaging,0,1,0,0,0,0,0,0,0,0,0,
1447399222513262593,"This anti-vaxxer is complaining that vaccination flip flops from being a choice, and then not being a choice. ",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1452231740534239238,This tweet links to a news article by the Guardian that examines the latest data to see which protects more against COVID19: vaccination or prior infection.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,
1442527918291365893,This post writes that the propaganda around vaccines and COVID19 has distracted them from keeping up with the hype around bitcoin and El Salvador.,Anti-vaccine,1,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Ending all vaccine mandates
1488250723292831745,This post by a UK charity helping teenaged cancer patients announces that anyone over the age of sixteen who is severely immunosuppressed can now book an appointment to have a COVID19 booster shot.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,Prioritizing the immunosuppressed
1505129794744238084,"This tweeter writes that they began seeing the lies early on in the pandemic, when scientists first warned of the dangers of rushing vaccines, and then changed the narrative to vaccines being safe and effective.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,1,Scientists,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1480928538765283330,This tweeter writes that they wish anti-vaxxers would just disappear instead of overwhelming hospitals and medical staff.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,Blaming anti-vaxxers
1438684235041320963,"This tweeter shared a Newsmax TV clip, which is a right-wing channel that doesn't have a high standard of fact checking. The tweeter seems to be promoting anti-vaxx principals, by highlighting a quote about how some lawyer said it's a constitutional right to travel without a vaccine passport. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,Mandating vaccines for flying on airplanes,0,1,0,0,0,0,1,0,0,0,0,
1442431032855343104,"This post calls for those in Victoria, Australia to wake up and realize that people are dying from the vaccine and the police is torturing people.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1462266270972317700,This post argues that vaccines weaken the immune system and keep the pandemic going for longer than it otherwise would. It claims that only the vulnerable should be vaccinated if they want to be.,Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,The elites,0,1,0,0,0,0,0,0,0,0,0,Doing your own research
1502425613726007301,This tweeter is an immunologist who is a Nobel Prize winner. He shares a chart with information about the risks of myocarditis resulting from vaccination versus from contracting the virus. The risks are revealed to be lower from the vaccine. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,
1451619877496655875,"Judicial Watch, the tweeter of this post, is a right wing foundation that criticizes Biden. This post says that vaccine mandates were once not in the interest of the federal U.S. government. The tweeter said that because that changed, the issue will be brought up in court. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,1,0,0,BIDEN,0,1,0,0,0,0,0,0,0,0,0,
1485888896735064066,This post contains information about how many people India has vaccinated. This is inherently pro-vaccine. A link is provided to a web page with data to illustrate this.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1447295200418742278,"This anti-vaxxer says that vaccines don't prevent against transmission, which he believes was proved after the mask mandates were lifted. He claims that mRNA shares are going to go down.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,mRNA vaccines,0,1,0,0,0,0,1,0,0,0,0,
1489367922816471040,"This pro-vaccine tweeter is making fun of anti-vaxxers and anti-maskers who say ""trust the science."" The tweeter refers to them as trolls under a bridge. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Anti-maskers,1,0,0,1,0,0,0,0,1,0,0,
1441036069374332930,This is a news post from a Georgian paper about how civilians turned their backs on vaccination in that country. There is no personal opinion involved in the post. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1484404905095970816,"This anti-vaxxer says that the vaccine causes problems with fertility, among other things. She also hints at conspiracy theories within this tweet, mentioning how gene engineering and human breeding are acceptable. It's not clear what this means.",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,Vaccine hesitation
1508489885220577301,"This tweet is a bit confusing, but based on this tweeter's profile, this man supports vaccination. He doesn't seem to support mandates though, while he says that vaccination rates are falling despite having passports in place. ",Pro-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1479565040625741824,"This post argues that it is stupid to oppose mandated vaccines like the Republicans are doing because in the past, vaccine mandates around chicken pox, measles, and polio have saved us from these illnesses.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Republicans,0,0,0,1,0,0,0,0,0,0,0,
1461812678700187653,"This post criticizes the Food and Drug Administration, FDA, for claiming they need 55 years to make information about the Pfizer-BioNTech vaccine available.",Unsure about the vaccine,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Transparency about the vaccine
1469013447761448968,"This post criticizes an athlete for not getting vaccinated, likely due to a religious exemption, but now has to adhere to health protocols with a third of his teammates.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Calling out the unvaccinated
1454664037099311110,"This tweet criticizes those who are vaccinated, masked, and are afraid of coronavirus, claiming they are stupid.",Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,The vaccinated,0,0,0,0,0,0,0,0,0,0,0,
1463394629823434755,"This is a pro-vaccine joke that involves Ted Cruz. I don't fully understand it, however the intention is to mock Ted Cruz. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Ted Cruz,1,0,0,1,0,0,0,0,1,0,0,
1484184280255250434,"This tweet by a BBC Political Correspondent announces that more relaxed COVID19 restrictions will begin in hospitality, including new rules around vaccine passports and capacity limits.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1476632946375282702,"This post announces that the vaccine mandate for private companies has been reinstated, and that this will have implications for some businesses.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1457871921903669248,"This tweeter is upset about vaccine mandates. They share a personal story about how their partner is a nurse, and how she is leaving her job because she refuses the vaccine. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1494908257114390530,This tweet is pro-vaccine by nature because it shares intriguing information about containers that were converted into COVID-19 vaccine factories.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1469090650914439174,This pro-vaccine post celebrates a huge arrival of vaccines at NAIA airport. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1471031039648743436,"This tweeter says that four out of five people that died of COVID-19 were vaccinated, which is not true. The tweeter uses a news post to support their anti-vaxx cause. It reports that vaccines may be created to cover all strains in the future, because they may otherwise not be effective towards certain strains. The tweeter sees this as a sign that vaccines are ineffective. ",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,Vaccine hesitation
1459026646468464640,It's not clear what this tweet is promoting other than that it's anti-vaxx and regards something about vaccines not being safe. The text is incoherent at times. ,Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,Vaccine hesitation
1468046019460014086,"This anti-vaxx tweeter says no to lockdowns and vaccine mandates. He also says no to an African politician, Ramaphosa, who likely supported such public health measures.",Anti-vaccine,0,1,0,0,0,1,0,0,0,1,0,1,0,"Ramaphosa (polician in Africa), Lockdowns",0,1,0,0,0,0,1,0,0,0,0,
1442677311963340802,"This tweeter says he is vaxxed, so he is pro-vaccine. And he is asking the public what his new handle should be, which is unrelated to vaccines. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1474830879910510594,"This person complains about the fact that they have to get vaccinated in order to keep their job, even if they do not believe in the World Health Organization’s conspiracy.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1501371175221534720,This tweeter is annoyed at the fact that two anti-vaxxers filed a lawsuit for six million dollars each for alleged harm caused by Boston’s indoor vaccine mandates. It links to a news article that explains the couple had to travel outside of Boston for their weekly night out.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,
1486886603721101313,"This post quotes a Military Doctor who claims that the increased incidences of miscarriages, cancer, and disease are due to COVID19 vaccinations.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1476767233959337993,"This tweet is a reply to someone who criticized the allocation of scarce medical resources to people based on race. The tweeter says that vaccines were allocated to people based on race, yet it's not clear what the tweeter's stance is (the post is more informational). ",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Allocating scarce resources based on racial status,0,0,0,0,0,0,0,0,0,0,0,
